GyroX_degps,GyroY_degps,GyroZ_degps,AccX_g,AccY_g,AccZ_g,T_deg[0],SysTime_ms
0.144524,0.284929,-0.403475,-0.509765,0.766533,-0.394640,32.342529,24032.790000
-0.319117,-0.053505,-0.235360,-0.508245,0.763291,-0.390540,32.342529,24032.795000
-0.197065,-0.181792,0.001394,-0.511157,0.777556,-0.388681,32.354736,24032.800000
-0.286175,-0.295098,0.259643,-0.514556,0.766988,-0.394218,32.360840,24032.805000
0.513917,0.035855,0.020171,-0.523359,0.763826,-0.404878,32.360840,24032.810000
0.170626,-0.000017,0.024147,-0.516393,0.747563,-0.401194,32.360840,24032.815000
0.325012,0.365374,-0.367295,-0.508551,0.765435,-0.395589,32.342529,24032.820000
-0.329944,-0.089256,-0.133241,-0.505257,0.762815,-0.388885,32.342529,24032.825000
-0.253288,-0.136267,0.055624,-0.510147,0.776705,-0.389799,32.342529,24032.830000
-0.008624,-0.257127,0.236617,-0.517111,0.768163,-0.393669,32.342529,24032.835000
0.273361,0.002783,0.201861,-0.519670,0.762828,-0.405201,32.354736,24032.840000
0.215997,0.311625,0.109748,-0.513361,0.750132,-0.400594,32.354736,24032.845000
0.124224,0.343184,-0.418580,-0.509382,0.768963,-0.397718,32.354736,24032.850000
-0.236737,-0.020715,-0.192556,-0.505782,0.763184,-0.391010,32.354736,24032.855000
-0.155603,-0.076569,0.049037,-0.511247,0.776443,-0.387949,32.366943,24032.860000
-0.094164,-0.307821,0.316593,-0.516478,0.769771,-0.396659,32.366943,24032.865000
0.393046,0.066027,0.119740,-0.521336,0.761832,-0.406988,32.366943,24032.870000
0.266926,0.161991,-0.064434,-0.514325,0.751394,-0.399839,32.366943,24032.875000
0.273687,0.428877,-0.301292,-0.510997,0.765949,-0.397551,32.379150,24032.880000
-0.363097,-0.129569,-0.204121,-0.504921,0.762850,-0.387327,32.379150,24032.885000
-0.267980,-0.153502,0.055305,-0.511993,0.777174,-0.387639,32.379150,24032.890000
0.013931,-0.277034,0.248814,-0.516983,0.767464,-0.395330,32.373047,24032.895000
0.202520,0.011259,0.138870,-0.522762,0.763545,-0.405882,32.360840,24032.900000
0.386227,0.229812,0.002527,-0.514250,0.752052,-0.399716,32.360840,24032.905000
0.169620,0.314411,-0.382458,-0.512072,0.761842,-0.399494,32.360840,24032.910000
-0.404818,-0.045177,-0.284023,-0.506421,0.760459,-0.387244,32.360840,24032.915000
-0.190940,-0.105610,-0.036535,-0.511143,0.778703,-0.387783,32.360840,24032.920000
-0.078181,-0.330681,0.258509,-0.518027,0.766391,-0.395845,32.360840,24032.925000
0.461504,0.113150,0.144626,-0.520913,0.764748,-0.404903,32.360840,24032.930000
0.198328,0.119551,0.048093,-0.514289,0.749591,-0.400940,32.354736,24032.935000
0.329778,0.341918,-0.323293,-0.512485,0.765867,-0.400477,32.354736,24032.940000
-0.364575,0.021412,-0.166246,-0.506667,0.761277,-0.385704,32.354736,24032.945000
-0.262022,-0.112096,-0.076143,-0.511474,0.778702,-0.387669,32.354736,24032.950000
-0.139988,-0.372691,0.324377,-0.515663,0.766989,-0.397621,32.354736,24032.955000
0.262370,0.055364,0.163591,-0.522316,0.762481,-0.405507,32.354736,24032.960000
0.356480,0.142333,-0.056540,-0.516119,0.750569,-0.403341,32.354736,24032.965000
0.104965,0.292817,-0.322506,-0.509397,0.765592,-0.396135,32.354736,24032.970000
-0.322681,0.002135,-0.235479,-0.506728,0.760868,-0.388184,32.373047,24032.975000
0.586797,0.152975,0.077228,-0.521568,0.766792,-0.403612,32.373047,24032.990000
0.323153,0.177282,-0.118734,-0.512796,0.745754,-0.406199,32.348633,24032.995000
0.171658,0.503727,-0.385477,-0.512491,0.765898,-0.394906,32.348633,24033.000000
-0.443046,0.026945,-0.264515,-0.506508,0.763297,-0.387896,32.348633,24033.005000
-0.427228,-0.053706,0.066261,-0.511378,0.776042,-0.391129,32.348633,24033.010000
-0.053583,-0.318588,0.200568,-0.513875,0.769946,-0.390989,32.342529,24033.015000
0.242257,-0.085091,0.201196,-0.520369,0.763572,-0.408799,32.342529,24033.020000
0.287740,0.118226,-0.066868,-0.516643,0.748954,-0.397947,32.342529,24033.025000
0.142105,0.109975,-0.382962,-0.511167,0.764358,-0.400571,32.348633,24033.030000
-0.354178,-0.024565,-0.233182,-0.507312,0.764268,-0.385105,32.360840,24033.035000
-0.222935,-0.135243,-0.016761,-0.509794,0.777525,-0.389299,32.360840,24033.040000
-0.207605,-0.381607,0.252701,-0.514274,0.771708,-0.391808,32.360840,24033.045000
0.433238,-0.088332,0.167536,-0.520858,0.760400,-0.407833,32.366943,24033.050000
0.314599,0.076723,0.135481,-0.514132,0.749835,-0.400609,32.373047,24033.055000
0.270187,0.271773,-0.359693,-0.511624,0.763323,-0.399806,32.373047,24033.060000
-0.210401,-0.033804,-0.341076,-0.506083,0.763091,-0.388411,32.373047,24033.065000
-0.427947,-0.131867,-0.006768,-0.511256,0.778413,-0.386445,32.354736,24033.070000
-0.202391,-0.303183,0.267371,-0.515948,0.770590,-0.391606,32.342529,24033.075000
0.346000,0.002785,0.308711,-0.519502,0.762421,-0.405322,32.342529,24033.080000
0.504056,0.201504,0.040251,-0.514900,0.751637,-0.398108,32.342529,24033.085000
0.292275,0.167117,-0.402974,-0.514166,0.763771,-0.404994,32.348633,24033.090000
-0.334168,0.050499,-0.112988,-0.504861,0.758505,-0.388879,32.348633,24033.095000
-0.154503,0.025628,-0.015361,-0.510785,0.779687,-0.384196,32.348633,24033.100000
-0.349920,-0.442017,0.313837,-0.515462,0.769363,-0.392856,32.348633,24033.105000
0.507837,-0.015799,0.303595,-0.522917,0.763590,-0.406376,32.342529,24033.110000
0.317259,0.140469,0.147199,-0.514757,0.752260,-0.400951,32.342529,24033.115000
0.301389,0.420391,-0.356189,-0.509864,0.759287,-0.406078,32.342529,24033.120000
-0.295480,0.016958,-0.275769,-0.507292,0.762952,-0.382139,32.342529,24033.125000
-0.455147,-0.187284,-0.059990,-0.511430,0.778294,-0.387752,32.342529,24033.130000
-0.081596,-0.185193,0.255371,-0.516146,0.768661,-0.393117,32.342529,24033.135000
0.205532,0.328407,-0.200418,-0.512169,0.761515,-0.402219,32.379150,24033.150000
-0.353226,0.051063,-0.177714,-0.506914,0.761073,-0.389001,32.379150,24033.155000
-0.219602,0.011100,-0.081113,-0.510047,0.779645,-0.384135,32.379150,24033.160000
-0.325457,-0.380422,0.349426,-0.515436,0.770470,-0.394152,32.379150,24033.165000
0.561063,0.099131,0.214132,-0.520435,0.763889,-0.404201,32.354736,24033.170000
0.416240,0.081466,-0.005464,-0.515562,0.749545,-0.402434,32.354736,24033.175000
0.255181,0.294533,-0.330803,-0.511732,0.763207,-0.402292,32.354736,24033.180000
-0.368462,-0.027781,-0.233528,-0.506620,0.761567,-0.386110,32.348633,24033.185000
-0.381996,-0.209625,-0.096342,-0.508533,0.773884,-0.389927,32.336426,24033.190000
-0.206563,-0.314532,0.202961,-0.515386,0.771786,-0.391593,32.336426,24033.195000
0.508262,-0.044943,0.294854,-0.522071,0.762736,-0.407416,32.336426,24033.200000
0.310134,0.083273,-0.031259,-0.513310,0.747833,-0.400433,32.342529,24033.205000
0.318885,0.254340,-0.326464,-0.511101,0.762684,-0.404720,32.348633,24033.210000
-0.429476,0.038550,-0.232042,-0.508713,0.765086,-0.386684,32.348633,24033.215000
-0.261846,-0.085846,-0.087860,-0.507404,0.777013,-0.390100,32.348633,24033.220000
-0.273091,-0.437752,0.233698,-0.514970,0.773260,-0.388692,32.348633,24033.225000
0.273104,-0.061585,0.231116,-0.521780,0.759535,-0.408468,32.348633,24033.230000
0.427904,0.160373,-0.028663,-0.516558,0.754417,-0.397817,32.348633,24033.235000
0.193236,0.331328,-0.279628,-0.510234,0.763501,-0.400022,32.348633,24033.240000
-0.233212,0.137124,-0.259844,-0.505937,0.761902,-0.387435,32.354736,24033.245000
-0.379932,-0.197924,-0.072871,-0.510840,0.775627,-0.387739,32.354736,24033.250000
-0.082138,-0.327419,0.182418,-0.517185,0.770948,-0.391185,32.354736,24033.255000
0.292252,-0.058663,0.272491,-0.520880,0.762660,-0.407589,32.354736,24033.260000
0.449752,0.140026,0.024492,-0.516274,0.751131,-0.398503,32.360840,24033.265000
0.302819,0.277280,-0.268328,-0.511817,0.761937,-0.405305,32.360840,24033.270000
-0.384832,-0.012912,-0.283596,-0.508497,0.762903,-0.384727,32.360840,24033.275000
-0.019318,-0.167553,-0.079414,-0.509425,0.776007,-0.388926,32.360840,24033.280000
-0.238963,-0.422451,0.237388,-0.515827,0.772433,-0.391881,32.379150,24033.285000
0.380160,-0.062794,0.204283,-0.521836,0.761452,-0.404599,32.379150,24033.290000
0.388164,0.108028,-0.058736,-0.514868,0.754592,-0.400133,32.379150,24033.295000
0.228854,0.300345,-0.328522,-0.512081,0.763448,-0.403029,32.379150,24033.300000
-0.135224,0.030622,-0.242957,-0.507838,0.760323,-0.387639,32.391357,24033.305000
-0.411769,-0.121986,-0.099978,-0.507234,0.774743,-0.387774,32.391357,24033.310000
-0.108447,-0.263133,0.167119,-0.515763,0.770911,-0.390660,32.391357,24033.315000
0.323286,-0.019500,0.159122,-0.521435,0.762199,-0.406298,32.373047,24033.320000
0.318478,0.092104,-0.022307,-0.515870,0.756562,-0.399915,32.348633,24033.325000
0.281245,0.296864,-0.207462,-0.513304,0.756344,-0.404859,32.348633,24033.330000
-0.352471,0.094618,-0.206943,-0.506301,0.763776,-0.381057,32.348633,24033.335000
-0.242088,0.004984,-0.099127,-0.508785,0.773799,-0.391271,32.366943,24033.340000
-0.243936,-0.218086,0.155269,-0.514724,0.772517,-0.388399,32.373047,24033.345000
0.405808,-0.015979,0.207760,-0.520083,0.762414,-0.406511,32.373047,24033.350000
0.530015,0.123413,0.043822,-0.516833,0.752566,-0.399408,32.373047,24033.355000
0.190246,0.319874,-0.279660,-0.513110,0.761847,-0.405863,32.366943,24033.360000
-0.186261,0.050435,-0.276268,-0.506324,0.762426,-0.384921,32.360840,24033.365000
-0.526332,-0.149597,-0.120050,-0.507075,0.778163,-0.390456,32.360840,24033.370000
-0.252103,-0.201482,0.260344,-0.514794,0.771167,-0.390356,32.360840,24033.375000
0.287486,-0.084770,0.237294,-0.522511,0.759243,-0.408566,32.348633,24033.380000
0.342239,0.024600,0.089355,-0.515432,0.754755,-0.398930,32.348633,24033.385000
0.264204,0.381415,-0.240080,-0.512231,0.760626,-0.406538,32.348633,24033.390000
-0.365944,0.018817,-0.227694,-0.506749,0.763004,-0.386234,32.348633,24033.395000
-0.288131,-0.134588,-0.199526,-0.507681,0.774917,-0.393277,32.379150,24033.400000
-0.142713,-0.313936,0.292100,-0.514956,0.772844,-0.389013,32.379150,24033.405000
0.356470,0.029384,0.332334,-0.520136,0.760409,-0.410743,32.379150,24033.410000
0.496996,0.173223,-0.038820,-0.514860,0.754585,-0.396919,32.379150,24033.415000
0.183564,0.141946,-0.308929,-0.510817,0.758088,-0.405166,32.342529,24033.420000
-0.071112,0.013392,-0.244408,-0.507289,0.766493,-0.386854,32.342529,24033.425000
-0.466024,-0.225978,0.045035,-0.509101,0.773185,-0.391649,32.342529,24033.430000
-0.147556,-0.220031,0.122358,-0.514513,0.775438,-0.387908,32.342529,24033.435000
0.205263,-0.228245,0.209261,-0.520297,0.760484,-0.405666,32.354736,24033.440000
0.244114,0.207459,0.043196,-0.513990,0.752711,-0.398856,32.354736,24033.445000
0.279935,0.326566,-0.286417,-0.513662,0.761063,-0.404820,32.354736,24033.450000
-0.397792,-0.022387,-0.213719,-0.506728,0.760831,-0.388309,32.354736,24033.455000
-0.334521,-0.101391,-0.060241,-0.509310,0.777120,-0.388964,32.348633,24033.460000
-0.336373,-0.309956,0.194199,-0.515117,0.772155,-0.390853,32.348633,24033.465000
0.291076,-0.177964,0.231602,-0.521234,0.759246,-0.405486,32.348633,24033.470000
0.570971,0.129483,0.033037,-0.516965,0.759461,-0.395748,32.348633,24033.475000
0.131888,0.315776,-0.240051,-0.513345,0.758858,-0.409129,32.342529,24033.480000
-0.250703,0.298078,-0.409471,-0.507644,0.762211,-0.382636,32.342529,24033.485000
-0.415600,-0.131634,-0.038666,-0.509455,0.776423,-0.389620,32.342529,24033.490000
-0.201930,-0.139421,0.200038,-0.515463,0.770422,-0.389519,32.354736,24033.495000
0.313835,-0.047059,0.331455,-0.520272,0.761594,-0.407006,32.360840,24033.500000
0.365757,0.106114,0.168787,-0.517589,0.756628,-0.399708,32.360840,24033.505000
0.242417,0.355472,-0.296052,-0.514686,0.759421,-0.409482,32.360840,24033.510000
-0.327308,0.136326,-0.305839,-0.506846,0.761276,-0.385058,32.348633,24033.515000
-0.341662,-0.092291,-0.127638,-0.507330,0.773889,-0.388881,32.348633,24033.520000
-0.266296,-0.327262,0.286396,-0.515439,0.774488,-0.388173,32.348633,24033.525000
0.229520,-0.100105,0.253541,-0.522457,0.759607,-0.405677,32.348633,24033.530000
0.425580,0.148814,-0.049180,-0.516223,0.756351,-0.398743,32.348633,24033.535000
0.163187,0.246820,-0.329961,-0.512244,0.754715,-0.407845,32.348633,24033.540000
-0.074420,0.185553,-0.273873,-0.507771,0.762870,-0.384387,32.348633,24033.545000
-0.322573,-0.034016,-0.095128,-0.507237,0.777432,-0.393919,32.348633,24033.550000
-0.168812,-0.220271,0.156988,-0.512452,0.770273,-0.387130,32.360840,24033.555000
0.241786,-0.064535,0.207063,-0.520249,0.762698,-0.404808,32.360840,24033.560000
0.256316,0.036514,-0.070395,-0.517664,0.757985,-0.400400,32.360840,24033.565000
0.323000,0.216208,-0.253196,-0.513390,0.755114,-0.407788,32.360840,24033.570000
0.063083,0.123122,-0.329167,-0.506342,0.762187,-0.386025,32.330322,24033.575000
-0.301238,-0.057052,-0.129713,-0.507443,0.772835,-0.394419,32.330322,24033.580000
-0.568904,-0.419649,0.054558,-0.513742,0.777048,-0.388175,32.330322,24033.585000
-0.077361,0.007120,0.269967,-0.521085,0.765119,-0.404745,32.348633,24033.590000
0.468210,0.192531,0.077465,-0.515806,0.755774,-0.398770,32.379150,24033.595000
0.406037,0.208431,-0.230904,-0.512391,0.756178,-0.403491,32.379150,24033.600000
0.143250,0.246311,-0.230978,-0.506334,0.757958,-0.390251,32.379150,24033.605000
-0.257661,-0.000357,-0.178434,-0.507923,0.771838,-0.394383,32.379150,24033.610000
-0.525206,-0.157360,0.198615,-0.513926,0.778476,-0.387480,32.373047,24033.615000
-0.101810,-0.016519,0.322055,-0.522086,0.762441,-0.406475,32.373047,24033.620000
0.348206,0.097251,0.174236,-0.516456,0.760522,-0.393168,32.373047,24033.625000
0.700207,0.214458,-0.224290,-0.512183,0.752160,-0.406094,32.373047,24033.630000
0.062590,-0.010687,-0.296964,-0.505752,0.762522,-0.390234,32.373047,24033.635000
-0.277122,-0.052965,-0.196375,-0.506506,0.774679,-0.392844,32.373047,24033.640000
-0.411501,-0.114912,0.136819,-0.514935,0.775675,-0.387181,32.373047,24033.645000
-0.115916,-0.226089,0.242980,-0.522902,0.765721,-0.405720,32.360840,24033.650000
0.362820,0.260750,0.133532,-0.516887,0.758684,-0.398836,32.360840,24033.655000
0.277373,0.095359,-0.122584,-0.512914,0.750723,-0.407740,32.360840,24033.660000
0.019489,0.143446,-0.336000,-0.505658,0.761282,-0.385151,32.360840,24033.665000
-0.520822,-0.068151,-0.120010,-0.508289,0.773318,-0.393257,32.342529,24033.670000
-0.313329,-0.192244,0.045542,-0.516098,0.778342,-0.387290,32.342529,24033.675000
0.202927,-0.176532,0.302712,-0.520354,0.761511,-0.405302,32.342529,24033.680000
0.508689,0.023202,0.134047,-0.517427,0.760118,-0.397182,32.342529,24033.685000
0.400985,0.233339,-0.119927,-0.513633,0.751715,-0.410649,32.330322,24033.690000
-0.150809,0.036020,-0.293027,-0.510497,0.761834,-0.388196,32.330322,24033.695000
-0.521043,-0.065461,-0.105381,-0.508332,0.776061,-0.388661,32.330322,24033.700000
-0.373514,-0.176274,0.155257,-0.512456,0.775785,-0.388675,32.330322,24033.705000
0.207667,-0.088392,0.200420,-0.520649,0.761463,-0.403112,32.342529,24033.710000
0.647586,0.156197,0.084458,-0.518112,0.761022,-0.399637,32.342529,24033.715000
0.265803,0.120408,0.005732,-0.514833,0.751789,-0.411691,32.342529,24033.720000
-0.071592,0.144600,-0.256240,-0.505955,0.765507,-0.382391,32.342529,24033.725000
-0.402390,-0.091828,-0.260558,-0.505635,0.773458,-0.394858,32.373047,24033.730000
-0.261284,-0.305036,0.052629,-0.516293,0.774308,-0.386400,32.373047,24033.735000
0.299502,-0.119183,0.214210,-0.520071,0.760521,-0.404722,32.373047,24033.740000
0.515320,0.108476,0.064003,-0.517024,0.756590,-0.399410,32.366943,24033.745000
0.322094,0.314966,-0.232866,-0.514249,0.751420,-0.410335,32.348633,24033.750000
-0.086244,0.179483,-0.259499,-0.507156,0.763371,-0.386365,32.348633,24033.755000
-0.438681,-0.090124,-0.176633,-0.507122,0.770286,-0.393395,32.348633,24033.760000
-0.158181,-0.344593,-0.012253,-0.513575,0.776839,-0.386420,32.342529,24033.765000
0.009880,-0.096845,0.269070,-0.520989,0.760526,-0.407636,32.342529,24033.770000
0.558345,0.251599,0.050208,-0.518366,0.760773,-0.399155,32.342529,24033.775000
0.258569,0.228731,-0.082236,-0.513870,0.754821,-0.404711,32.342529,24033.780000
-0.066255,0.208659,-0.250300,-0.508189,0.765629,-0.388382,32.336426,24033.785000
-0.497513,-0.158495,-0.101882,-0.505576,0.771569,-0.391774,32.330322,24033.790000
-0.215698,-0.384124,0.120939,-0.512396,0.773732,-0.388919,32.330322,24033.795000
0.313504,-0.105161,0.249596,-0.522649,0.761993,-0.406983,32.330322,24033.800000
0.339554,0.158750,0.054120,-0.517481,0.759793,-0.398364,32.336426,24033.805000
0.248964,0.331241,-0.187767,-0.513089,0.753434,-0.406363,32.336426,24033.810000
0.146178,0.123979,-0.306853,-0.506545,0.764730,-0.385009,32.336426,24033.815000
-0.425826,-0.146040,-0.088602,-0.506786,0.768524,-0.393350,32.336426,24033.820000
-0.195497,-0.197180,0.173885,-0.515721,0.776777,-0.387075,32.379150,24033.825000
-0.055986,-0.242879,0.267691,-0.520871,0.759492,-0.406937,32.379150,24033.830000
0.484458,0.137775,0.013544,-0.518617,0.760510,-0.395089,32.379150,24033.835000
0.261120,0.104475,-0.178565,-0.514003,0.756003,-0.404382,32.379150,24033.840000
-0.018266,0.206149,-0.211232,-0.507650,0.763864,-0.388125,32.348633,24033.845000
-0.423653,-0.108108,-0.073945,-0.506493,0.771473,-0.389068,32.348633,24033.850000
-0.439498,-0.313816,0.162639,-0.512279,0.775456,-0.389076,32.348633,24033.855000
0.153101,-0.042942,0.298565,-0.522460,0.761329,-0.404252,32.348633,24033.860000
0.453463,0.099099,0.009969,-0.517788,0.760857,-0.397719,32.336426,24033.865000
0.272266,0.436632,-0.222397,-0.513198,0.752527,-0.404902,32.336426,24033.870000
-0.285600,0.037753,-0.331142,-0.508806,0.764186,-0.387787,32.336426,24033.875000
-0.365520,-0.173850,-0.192469,-0.508517,0.774955,-0.390943,32.336426,24033.880000
-0.159363,-0.240737,0.139647,-0.514868,0.773182,-0.389627,32.336426,24033.885000
0.103216,-0.159831,0.244903,-0.520044,0.762252,-0.404847,32.336426,24033.890000
0.467640,0.229729,0.112507,-0.518658,0.760110,-0.397008,32.336426,24033.895000
0.158831,0.091815,-0.233451,-0.513577,0.750557,-0.409058,32.360840,24033.900000
-0.027691,0.329519,-0.340097,-0.506967,0.768328,-0.381675,32.366943,24033.905000
-0.401334,-0.125292,-0.044160,-0.506658,0.772505,-0.394517,32.366943,24033.910000
-0.177783,-0.340050,0.197816,-0.512356,0.776804,-0.387811,32.366943,24033.915000
0.147362,-0.150760,0.316080,-0.518493,0.759142,-0.407292,32.366943,24033.920000
0.491217,0.026959,0.005031,-0.519967,0.763018,-0.399391,32.360840,24033.925000
0.060348,0.242444,-0.256218,-0.514975,0.750781,-0.403395,32.360840,24033.930000
-0.085259,0.197482,-0.312084,-0.506978,0.766651,-0.384322,32.360840,24033.935000
-0.416735,-0.253157,-0.102904,-0.506234,0.773396,-0.388241,32.391357,24033.940000
-0.099198,-0.249096,0.263790,-0.513645,0.771993,-0.390691,32.391357,24033.945000
0.224853,-0.205204,0.338307,-0.521388,0.761787,-0.406377,32.391357,24033.950000
0.561701,0.237736,0.015212,-0.519561,0.760020,-0.400072,32.391357,24033.955000
0.017162,0.100888,-0.096349,-0.512154,0.747778,-0.409802,32.348633,24033.960000
0.150566,0.261774,-0.412093,-0.508771,0.770710,-0.385745,32.348633,24033.965000
0.163138,0.319055,-0.224743,-0.514093,0.751531,-0.404676,32.354736,24033.990000
-0.126478,0.295919,-0.298445,-0.507052,0.767967,-0.385096,32.354736,24033.995000
-0.383768,-0.078442,-0.064270,-0.506626,0.768266,-0.389438,32.360840,24034.000000
-0.033945,-0.216092,0.189263,-0.514186,0.774081,-0.387411,32.360840,24034.005000
0.081912,-0.317646,0.320561,-0.520625,0.759377,-0.408806,32.360840,24034.010000
0.456971,0.260035,-0.063159,-0.518550,0.759498,-0.399688,32.348633,24034.015000
0.236431,0.302299,-0.258190,-0.513545,0.750477,-0.407070,32.324219,24034.020000
-0.050491,0.200321,-0.302560,-0.508143,0.765829,-0.385169,32.324219,24034.025000
-0.359111,-0.095765,-0.110487,-0.507437,0.769952,-0.390396,32.324219,24034.030000
-0.227797,-0.322968,0.123557,-0.514418,0.778191,-0.387496,32.336426,24034.035000
0.302820,-0.046926,0.304897,-0.520972,0.759365,-0.404338,32.366943,24034.040000
0.399169,0.230433,-0.058547,-0.518859,0.760847,-0.398959,32.366943,24034.045000
0.163007,0.199556,-0.195392,-0.514222,0.753507,-0.408458,32.366943,24034.050000
0.065090,0.202061,-0.323340,-0.507150,0.765298,-0.385385,32.354736,24034.055000
